trip_id,bus_id,departure_time
BUS01_20260205_1340,BUS01,2026-02-05 13:40:00
BUS01_20260205_1400,BUS01,2026-02-05 14:00:00
BUS01_20260205_1420,BUS01,2026-02-05 14:20:00
BUS01_20260205_1440,BUS01,2026-02-05 14:40:00
BUS01_20260205_1500,BUS01,2026-02-05 15:00:00
BUS01_20260205_1520,BUS01,2026-02-05 15:20:00
BUS01_20260205_1540,BUS01,2026-02-05 15:40:00
BUS01_20260205_1600,BUS01,2026-02-05 16:00:00
BUS01_20260205_1620,BUS01,2026-02-05 16:20:00
BUS01_20260205_1640,BUS01,2026-02-05 16:40:00
BUS01_20260205_1700,BUS01,2026-02-05 17:00:00
BUS01_20260205_1720,BUS01,2026-02-05 17:20:00
BUS01_20260205_1740,BUS01,2026-02-05 17:40:00
BUS01_20260205_1800,BUS01,2026-02-05 18:00:00
BUS01_20260205_1820,BUS01,2026-02-05 18:20:00
BUS01_20260205_1840,BUS01,2026-02-05 18:40:00
BUS01_20260205_1900,BUS01,2026-02-05 19:00:00
BUS01_20260205_1920,BUS01,2026-02-05 19:20:00
BUS01_20260205_1940,BUS01,2026-02-05 19:40:00
BUS01_20260205_2000,BUS01,2026-02-05 20:00:00
BUS01_20260205_2020,BUS01,2026-02-05 20:20:00
BUS01_20260205_2040,BUS01,2026-02-05 20:40:00
BUS01_20260205_2100,BUS01,2026-02-05 21:00:00
BUS02_20260205_0600,BUS02,2026-02-05 06:00:00
BUS02_20260205_0620,BUS02,2026-02-05 06:20:00
BUS02_20260205_0640,BUS02,2026-02-05 06:40:00
BUS02_20260205_0700,BUS02,2026-02-05 07:00:00
BUS02_20260205_0720,BUS02,2026-02-05 07:20:00
BUS02_20260205_0740,BUS02,2026-02-05 07:40:00
BUS02_20260205_0800,BUS02,2026-02-05 08:00:00
BUS02_20260205_0820,BUS02,2026-02-05 08:20:00
BUS02_20260205_0840,BUS02,2026-02-05 08:40:00
BUS02_20260205_0900,BUS02,2026-02-05 09:00:00
BUS02_20260205_0920,BUS02,2026-02-05 09:20:00
BUS02_20260205_0940,BUS02,2026-02-05 09:40:00
BUS02_20260205_1000,BUS02,2026-02-05 10:00:00
BUS02_20260205_1020,BUS02,2026-02-05 10:20:00
BUS02_20260205_1040,BUS02,2026-02-05 10:40:00
BUS02_20260205_1100,BUS02,2026-02-05 11:00:00
BUS02_20260205_1120,BUS02,2026-02-05 11:20:00
BUS02_20260205_1140,BUS02,2026-02-05 11:40:00
BUS02_20260205_1200,BUS02,2026-02-05 12:00:00
BUS02_20260205_1220,BUS02,2026-02-05 12:20:00
BUS02_20260205_1240,BUS02,2026-02-05 12:40:00
BUS02_20260205_1300,BUS02,2026-02-05 13:00:00
BUS02_20260205_1320,BUS02,2026-02-05 13:20:00
BUS02_20260205_1340,BUS02,2026-02-05 13:40:00
BUS02_20260205_1400,BUS02,2026-02-05 14:00:00
BUS02_20260205_1420,BUS02,2026-02-05 14:20:00
BUS02_20260205_1440,BUS02,2026-02-05 14:40:00
BUS02_20260205_1500,BUS02,2026-02-05 15:00:00
BUS02_20260205_1520,BUS02,2026-02-05 15:20:00
BUS02_20260205_1540,BUS02,2026-02-05 15:40:00
BUS02_20260205_1600,BUS02,2026-02-05 16:00:00
BUS02_20260205_1620,BUS02,2026-02-05 16:20:00
BUS02_20260205_1640,BUS02,2026-02-05 16:40:00
BUS02_20260205_1700,BUS02,2026-02-05 17:00:00
BUS02_20260205_1720,BUS02,2026-02-05 17:20:00
BUS02_20260205_1740,BUS02,2026-02-05 17:40:00
BUS02_20260205_1800,BUS02,2026-02-05 18:00:00
BUS02_20260205_1820,BUS02,2026-02-05 18:20:00
BUS02_20260205_1840,BUS02,2026-02-05 18:40:00
BUS02_20260205_1900,BUS02,2026-02-05 19:00:00
BUS02_20260205_1920,BUS02,2026-02-05 19:20:00
BUS02_20260205_1940,BUS02,2026-02-05 19:40:00
BUS02_20260205_2000,BUS02,2026-02-05 20:00:00
BUS02_20260205_2020,BUS02,2026-02-05 20:20:00
BUS02_20260205_2040,BUS02,2026-02-05 20:40:00
BUS02_20260205_2100,BUS02,2026-02-05 21:00:00
BUS03_20260205_0600,BUS03,2026-02-05 06:00:00
BUS03_20260205_0620,BUS03,2026-02-05 06:20:00
BUS03_20260205_0640,BUS03,2026-02-05 06:40:00
BUS03_20260205_0700,BUS03,2026-02-05 07:00:00
BUS03_20260205_0720,BUS03,2026-02-05 07:20:00
BUS03_20260205_0740,BUS03,2026-02-05 07:40:00
BUS03_20260205_0800,BUS03,2026-02-05 08:00:00
BUS03_20260205_0820,BUS03,2026-02-05 08:20:00
BUS03_20260205_0840,BUS03,2026-02-05 08:40:00
BUS03_20260205_0900,BUS03,2026-02-05 09:00:00
BUS03_20260205_0920,BUS03,2026-02-05 09:20:00
BUS03_20260205_0940,BUS03,2026-02-05 09:40:00
BUS03_20260205_1000,BUS03,2026-02-05 10:00:00
BUS03_20260205_1020,BUS03,2026-02-05 10:20:00
BUS03_20260205_1040,BUS03,2026-02-05 10:40:00
BUS03_20260205_1100,BUS03,2026-02-05 11:00:00
BUS03_20260205_1120,BUS03,2026-02-05 11:20:00
BUS03_20260205_1140,BUS03,2026-02-05 11:40:00
BUS03_20260205_1200,BUS03,2026-02-05 12:00:00
BUS03_20260205_1220,BUS03,2026-02-05 12:20:00
BUS03_20260205_1240,BUS03,2026-02-05 12:40:00
BUS03_20260205_1300,BUS03,2026-02-05 13:00:00
BUS03_20260205_1320,BUS03,2026-02-05 13:20:00
BUS03_20260205_1340,BUS03,2026-02-05 13:40:00
BUS03_20260205_1400,BUS03,2026-02-05 14:00:00
BUS03_20260205_1420,BUS03,2026-02-05 14:20:00
BUS03_20260205_1440,BUS03,2026-02-05 14:40:00
BUS03_20260205_1500,BUS03,2026-02-05 15:00:00
BUS03_20260205_1520,BUS03,2026-02-05 15:20:00
BUS03_20260205_1540,BUS03,2026-02-05 15:40:00
BUS03_20260205_1600,BUS03,2026-02-05 16:00:00
BUS03_20260205_1620,BUS03,2026-02-05 16:20:00
BUS03_20260205_1640,BUS03,2026-02-05 16:40:00
BUS03_20260205_1700,BUS03,2026-02-05 17:00:00
BUS03_20260205_1720,BUS03,2026-02-05 17:20:00
BUS03_20260205_1740,BUS03,2026-02-05 17:40:00
BUS03_20260205_1800,BUS03,2026-02-05 18:00:00
BUS03_20260205_1820,BUS03,2026-02-05 18:20:00
BUS03_20260205_1840,BUS03,2026-02-05 18:40:00
BUS03_20260205_1900,BUS03,2026-02-05 19:00:00
BUS03_20260205_1920,BUS03,2026-02-05 19:20:00
BUS03_20260205_1940,BUS03,2026-02-05 19:40:00
BUS03_20260205_2000,BUS03,2026-02-05 20:00:00
BUS03_20260205_2020,BUS03,2026-02-05 20:20:00
BUS03_20260205_2040,BUS03,2026-02-05 20:40:00
BUS03_20260205_2100,BUS03,2026-02-05 21:00:00
BUS04_20260205_0600,BUS04,2026-02-05 06:00:00
BUS04_20260205_0620,BUS04,2026-02-05 06:20:00
BUS04_20260205_0640,BUS04,2026-02-05 06:40:00
BUS04_20260205_0700,BUS04,2026-02-05 07:00:00
BUS04_20260205_0720,BUS04,2026-02-05 07:20:00
BUS04_20260205_0740,BUS04,2026-02-05 07:40:00
BUS04_20260205_0800,BUS04,2026-02-05 08:00:00
BUS04_20260205_0820,BUS04,2026-02-05 08:20:00
BUS04_20260205_0840,BUS04,2026-02-05 08:40:00
BUS04_20260205_0900,BUS04,2026-02-05 09:00:00
BUS04_20260205_0920,BUS04,2026-02-05 09:20:00
BUS04_20260205_0940,BUS04,2026-02-05 09:40:00
BUS04_20260205_1000,BUS04,2026-02-05 10:00:00
BUS04_20260205_1020,BUS04,2026-02-05 10:20:00
BUS04_20260205_1040,BUS04,2026-02-05 10:40:00
BUS04_20260205_1100,BUS04,2026-02-05 11:00:00
BUS04_20260205_1120,BUS04,2026-02-05 11:20:00
BUS04_20260205_1140,BUS04,2026-02-05 11:40:00
BUS04_20260205_1200,BUS04,2026-02-05 12:00:00
BUS04_20260205_1220,BUS04,2026-02-05 12:20:00
BUS04_20260205_1240,BUS04,2026-02-05 12:40:00
BUS04_20260205_1300,BUS04,2026-02-05 13:00:00
BUS04_20260205_1320,BUS04,2026-02-05 13:20:00
BUS04_20260205_1340,BUS04,2026-02-05 13:40:00
BUS04_20260205_1400,BUS04,2026-02-05 14:00:00
BUS04_20260205_1420,BUS04,2026-02-05 14:20:00
BUS04_20260205_1440,BUS04,2026-02-05 14:40:00
BUS04_20260205_1500,BUS04,2026-02-05 15:00:00
BUS04_20260205_1520,BUS04,2026-02-05 15:20:00
BUS04_20260205_1540,BUS04,2026-02-05 15:40:00
BUS04_20260205_1600,BUS04,2026-02-05 16:00:00
BUS04_20260205_1620,BUS04,2026-02-05 16:20:00
BUS04_20260205_1640,BUS04,2026-02-05 16:40:00
BUS04_20260205_1700,BUS04,2026-02-05 17:00:00
BUS04_20260205_1720,BUS04,2026-02-05 17:20:00
BUS04_20260205_1740,BUS04,2026-02-05 17:40:00
BUS04_20260205_1800,BUS04,2026-02-05 18:00:00
BUS04_20260205_1820,BUS04,2026-02-05 18:20:00
BUS04_20260205_1840,BUS04,2026-02-05 18:40:00
BUS04_20260205_1900,BUS04,2026-02-05 19:00:00
BUS04_20260205_1920,BUS04,2026-02-05 19:20:00
BUS04_20260205_1940,BUS04,2026-02-05 19:40:00
BUS04_20260205_2000,BUS04,2026-02-05 20:00:00
BUS04_20260205_2020,BUS04,2026-02-05 20:20:00
BUS04_20260205_2040,BUS04,2026-02-05 20:40:00
BUS04_20260205_2100,BUS04,2026-02-05 21:00:00
BUS05_20260205_0600,BUS05,2026-02-05 06:00:00
BUS05_20260205_0620,BUS05,2026-02-05 06:20:00
BUS05_20260205_0640,BUS05,2026-02-05 06:40:00
BUS05_20260205_0700,BUS05,2026-02-05 07:00:00
BUS05_20260205_0720,BUS05,2026-02-05 07:20:00
BUS05_20260205_0740,BUS05,2026-02-05 07:40:00
BUS05_20260205_0800,BUS05,2026-02-05 08:00:00
BUS05_20260205_0820,BUS05,2026-02-05 08:20:00
BUS05_20260205_0840,BUS05,2026-02-05 08:40:00
BUS05_20260205_0900,BUS05,2026-02-05 09:00:00
BUS05_20260205_0920,BUS05,2026-02-05 09:20:00
BUS05_20260205_0940,BUS05,2026-02-05 09:40:00
BUS05_20260205_1000,BUS05,2026-02-05 10:00:00
BUS05_20260205_1020,BUS05,2026-02-05 10:20:00
BUS05_20260205_1040,BUS05,2026-02-05 10:40:00
BUS05_20260205_1100,BUS05,2026-02-05 11:00:00
BUS05_20260205_1120,BUS05,2026-02-05 11:20:00
BUS05_20260205_1140,BUS05,2026-02-05 11:40:00
BUS05_20260205_1200,BUS05,2026-02-05 12:00:00
BUS05_20260205_1220,BUS05,2026-02-05 12:20:00
BUS05_20260205_1240,BUS05,2026-02-05 12:40:00
BUS05_20260205_1300,BUS05,2026-02-05 13:00:00
BUS05_20260205_1320,BUS05,2026-02-05 13:20:00
BUS05_20260205_1340,BUS05,2026-02-05 13:40:00
BUS05_20260205_1400,BUS05,2026-02-05 14:00:00
BUS05_20260205_1420,BUS05,2026-02-05 14:20:00
BUS05_20260205_1440,BUS05,2026-02-05 14:40:00
BUS05_20260205_1500,BUS05,2026-02-05 15:00:00
BUS05_20260205_1520,BUS05,2026-02-05 15:20:00
BUS05_20260205_1540,BUS05,2026-02-05 15:40:00
BUS05_20260205_1600,BUS05,2026-02-05 16:00:00
BUS05_20260205_1620,BUS05,2026-02-05 16:20:00
BUS05_20260205_1640,BUS05,2026-02-05 16:40:00
BUS05_20260205_1700,BUS05,2026-02-05 17:00:00
BUS05_20260205_1720,BUS05,2026-02-05 17:20:00
BUS05_20260205_1740,BUS05,2026-02-05 17:40:00
BUS05_20260205_1800,BUS05,2026-02-05 18:00:00
BUS05_20260205_1820,BUS05,2026-02-05 18:20:00
BUS05_20260205_1840,BUS05,2026-02-05 18:40:00
BUS05_20260205_1900,BUS05,2026-02-05 19:00:00
BUS05_20260205_1920,BUS05,2026-02-05 19:20:00
BUS05_20260205_1940,BUS05,2026-02-05 19:40:00
BUS05_20260205_2000,BUS05,2026-02-05 20:00:00
BUS05_20260205_2020,BUS05,2026-02-05 20:20:00
BUS05_20260205_2040,BUS05,2026-02-05 20:40:00
BUS05_20260205_2100,BUS05,2026-02-05 21:00:00
BUS06_20260205_0600,BUS06,2026-02-05 06:00:00
BUS06_20260205_0620,BUS06,2026-02-05 06:20:00
BUS06_20260205_0640,BUS06,2026-02-05 06:40:00
BUS06_20260205_0700,BUS06,2026-02-05 07:00:00
BUS06_20260205_0720,BUS06,2026-02-05 07:20:00
BUS06_20260205_0740,BUS06,2026-02-05 07:40:00
BUS06_20260205_0800,BUS06,2026-02-05 08:00:00
BUS06_20260205_0820,BUS06,2026-02-05 08:20:00
BUS06_20260205_0840,BUS06,2026-02-05 08:40:00
BUS06_20260205_0900,BUS06,2026-02-05 09:00:00
BUS06_20260205_0920,BUS06,2026-02-05 09:20:00
BUS06_20260205_0940,BUS06,2026-02-05 09:40:00
BUS06_20260205_1000,BUS06,2026-02-05 10:00:00
BUS06_20260205_1020,BUS06,2026-02-05 10:20:00
BUS06_20260205_1040,BUS06,2026-02-05 10:40:00
BUS06_20260205_1100,BUS06,2026-02-05 11:00:00
BUS06_20260205_1120,BUS06,2026-02-05 11:20:00
BUS06_20260205_1140,BUS06,2026-02-05 11:40:00
BUS06_20260205_1200,BUS06,2026-02-05 12:00:00
BUS06_20260205_1220,BUS06,2026-02-05 12:20:00
BUS06_20260205_1240,BUS06,2026-02-05 12:40:00
BUS06_20260205_1300,BUS06,2026-02-05 13:00:00
BUS06_20260205_1320,BUS06,2026-02-05 13:20:00
BUS06_20260205_1340,BUS06,2026-02-05 13:40:00
BUS06_20260205_1400,BUS06,2026-02-05 14:00:00
BUS06_20260205_1420,BUS06,2026-02-05 14:20:00
BUS06_20260205_1440,BUS06,2026-02-05 14:40:00
BUS06_20260205_1500,BUS06,2026-02-05 15:00:00
BUS06_20260205_1520,BUS06,2026-02-05 15:20:00
BUS06_20260205_1540,BUS06,2026-02-05 15:40:00
BUS06_20260205_1600,BUS06,2026-02-05 16:00:00
BUS06_20260205_1620,BUS06,2026-02-05 16:20:00
BUS06_20260205_1640,BUS06,2026-02-05 16:40:00
BUS06_20260205_1700,BUS06,2026-02-05 17:00:00
BUS06_20260205_1720,BUS06,2026-02-05 17:20:00
BUS06_20260205_1740,BUS06,2026-02-05 17:40:00
BUS06_20260205_1800,BUS06,2026-02-05 18:00:00
BUS06_20260205_1820,BUS06,2026-02-05 18:20:00
BUS06_20260205_1840,BUS06,2026-02-05 18:40:00
BUS06_20260205_1900,BUS06,2026-02-05 19:00:00
BUS06_20260205_1920,BUS06,2026-02-05 19:20:00
BUS06_20260205_1940,BUS06,2026-02-05 19:40:00
BUS06_20260205_2000,BUS06,2026-02-05 20:00:00
BUS06_20260205_2020,BUS06,2026-02-05 20:20:00
BUS06_20260205_2040,BUS06,2026-02-05 20:40:00
BUS06_20260205_2100,BUS06,2026-02-05 21:00:00
BUS07_20260205_0600,BUS07,2026-02-05 06:00:00
BUS07_20260205_0620,BUS07,2026-02-05 06:20:00
BUS07_20260205_0640,BUS07,2026-02-05 06:40:00
BUS07_20260205_0700,BUS07,2026-02-05 07:00:00
BUS07_20260205_0720,BUS07,2026-02-05 07:20:00
BUS07_20260205_0740,BUS07,2026-02-05 07:40:00
BUS07_20260205_0800,BUS07,2026-02-05 08:00:00
BUS07_20260205_0820,BUS07,2026-02-05 08:20:00
BUS07_20260205_0840,BUS07,2026-02-05 08:40:00
BUS07_20260205_0900,BUS07,2026-02-05 09:00:00
BUS07_20260205_0920,BUS07,2026-02-05 09:20:00
BUS07_20260205_0940,BUS07,2026-02-05 09:40:00
BUS07_20260205_1000,BUS07,2026-02-05 10:00:00
BUS07_20260205_1020,BUS07,2026-02-05 10:20:00
BUS07_20260205_1040,BUS07,2026-02-05 10:40:00
BUS07_20260205_1100,BUS07,2026-02-05 11:00:00
BUS07_20260205_1120,BUS07,2026-02-05 11:20:00
BUS07_20260205_1140,BUS07,2026-02-05 11:40:00
BUS07_20260205_1200,BUS07,2026-02-05 12:00:00
BUS07_20260205_1220,BUS07,2026-02-05 12:20:00
BUS07_20260205_1240,BUS07,2026-02-05 12:40:00
BUS07_20260205_1300,BUS07,2026-02-05 13:00:00
BUS07_20260205_1320,BUS07,2026-02-05 13:20:00
BUS07_20260205_1340,BUS07,2026-02-05 13:40:00
BUS07_20260205_1400,BUS07,2026-02-05 14:00:00
BUS07_20260205_1420,BUS07,2026-02-05 14:20:00
BUS07_20260205_1440,BUS07,2026-02-05 14:40:00
BUS07_20260205_1500,BUS07,2026-02-05 15:00:00
BUS07_20260205_1520,BUS07,2026-02-05 15:20:00
BUS07_20260205_1540,BUS07,2026-02-05 15:40:00
BUS07_20260205_1600,BUS07,2026-02-05 16:00:00
BUS07_20260205_1620,BUS07,2026-02-05 16:20:00
BUS07_20260205_1640,BUS07,2026-02-05 16:40:00
BUS07_20260205_1700,BUS07,2026-02-05 17:00:00
BUS07_20260205_1720,BUS07,2026-02-05 17:20:00
BUS07_20260205_1740,BUS07,2026-02-05 17:40:00
BUS07_20260205_1800,BUS07,2026-02-05 18:00:00
BUS07_20260205_1820,BUS07,2026-02-05 18:20:00
BUS07_20260205_1840,BUS07,2026-02-05 18:40:00
BUS07_20260205_1900,BUS07,2026-02-05 19:00:00
BUS07_20260205_1920,BUS07,2026-02-05 19:20:00
BUS07_20260205_1940,BUS07,2026-02-05 19:40:00
BUS07_20260205_2000,BUS07,2026-02-05 20:00:00
BUS07_20260205_2020,BUS07,2026-02-05 20:20:00
BUS07_20260205_2040,BUS07,2026-02-05 20:40:00
BUS07_20260205_2100,BUS07,2026-02-05 21:00:00
BUS08_20260205_0600,BUS08,2026-02-05 06:00:00
BUS08_20260205_0620,BUS08,2026-02-05 06:20:00
BUS08_20260205_0640,BUS08,2026-02-05 06:40:00
BUS08_20260205_0700,BUS08,2026-02-05 07:00:00
BUS08_20260205_0720,BUS08,2026-02-05 07:20:00
BUS08_20260205_0740,BUS08,2026-02-05 07:40:00
BUS08_20260205_0800,BUS08,2026-02-05 08:00:00
BUS08_20260205_0820,BUS08,2026-02-05 08:20:00
BUS08_20260205_0840,BUS08,2026-02-05 08:40:00
BUS08_20260205_0900,BUS08,2026-02-05 09:00:00
BUS08_20260205_0920,BUS08,2026-02-05 09:20:00
BUS08_20260205_0940,BUS08,2026-02-05 09:40:00
BUS08_20260205_1000,BUS08,2026-02-05 10:00:00
BUS08_20260205_1020,BUS08,2026-02-05 10:20:00
BUS08_20260205_1040,BUS08,2026-02-05 10:40:00
BUS08_20260205_1100,BUS08,2026-02-05 11:00:00
BUS08_20260205_1120,BUS08,2026-02-05 11:20:00
BUS08_20260205_1140,BUS08,2026-02-05 11:40:00
BUS08_20260205_1200,BUS08,2026-02-05 12:00:00
BUS08_20260205_1220,BUS08,2026-02-05 12:20:00
BUS08_20260205_1240,BUS08,2026-02-05 12:40:00
BUS08_20260205_1300,BUS08,2026-02-05 13:00:00
BUS08_20260205_1320,BUS08,2026-02-05 13:20:00
BUS08_20260205_1340,BUS08,2026-02-05 13:40:00
BUS08_20260205_1400,BUS08,2026-02-05 14:00:00
BUS08_20260205_1420,BUS08,2026-02-05 14:20:00
BUS08_20260205_1440,BUS08,2026-02-05 14:40:00
BUS08_20260205_1500,BUS08,2026-02-05 15:00:00
BUS08_20260205_1520,BUS08,2026-02-05 15:20:00
BUS08_20260205_1540,BUS08,2026-02-05 15:40:00
BUS08_20260205_1600,BUS08,2026-02-05 16:00:00
BUS08_20260205_1620,BUS08,2026-02-05 16:20:00
BUS08_20260205_1640,BUS08,2026-02-05 16:40:00
BUS08_20260205_1700,BUS08,2026-02-05 17:00:00
BUS08_20260205_1720,BUS08,2026-02-05 17:20:00
BUS08_20260205_1740,BUS08,2026-02-05 17:40:00
BUS08_20260205_1800,BUS08,2026-02-05 18:00:00
BUS08_20260205_1820,BUS08,2026-02-05 18:20:00
BUS08_20260205_1840,BUS08,2026-02-05 18:40:00
BUS08_20260205_1900,BUS08,2026-02-05 19:00:00
BUS08_20260205_1920,BUS08,2026-02-05 19:20:00
BUS08_20260205_1940,BUS08,2026-02-05 19:40:00
BUS08_20260205_2000,BUS08,2026-02-05 20:00:00
BUS08_20260205_2020,BUS08,2026-02-05 20:20:00
BUS08_20260205_2040,BUS08,2026-02-05 20:40:00
BUS08_20260205_2100,BUS08,2026-02-05 21:00:00
BUS09_20260205_0600,BUS09,2026-02-05 06:00:00
BUS09_20260205_0620,BUS09,2026-02-05 06:20:00
BUS09_20260205_0640,BUS09,2026-02-05 06:40:00
BUS09_20260205_0700,BUS09,2026-02-05 07:00:00
BUS09_20260205_0720,BUS09,2026-02-05 07:20:00
BUS09_20260205_0740,BUS09,2026-02-05 07:40:00
BUS09_20260205_0800,BUS09,2026-02-05 08:00:00
BUS09_20260205_0820,BUS09,2026-02-05 08:20:00
BUS09_20260205_0840,BUS09,2026-02-05 08:40:00
BUS09_20260205_0900,BUS09,2026-02-05 09:00:00
BUS09_20260205_0920,BUS09,2026-02-05 09:20:00
BUS09_20260205_0940,BUS09,2026-02-05 09:40:00
BUS09_20260205_1000,BUS09,2026-02-05 10:00:00
BUS09_20260205_1020,BUS09,2026-02-05 10:20:00
BUS09_20260205_1040,BUS09,2026-02-05 10:40:00
BUS09_20260205_1100,BUS09,2026-02-05 11:00:00
BUS09_20260205_1120,BUS09,2026-02-05 11:20:00
BUS09_20260205_1140,BUS09,2026-02-05 11:40:00
BUS09_20260205_1200,BUS09,2026-02-05 12:00:00
BUS09_20260205_1220,BUS09,2026-02-05 12:20:00
BUS09_20260205_1240,BUS09,2026-02-05 12:40:00
BUS09_20260205_1300,BUS09,2026-02-05 13:00:00
BUS09_20260205_1320,BUS09,2026-02-05 13:20:00
BUS09_20260205_1340,BUS09,2026-02-05 13:40:00
BUS09_20260205_1400,BUS09,2026-02-05 14:00:00
BUS09_20260205_1420,BUS09,2026-02-05 14:20:00
BUS09_20260205_1440,BUS09,2026-02-05 14:40:00
BUS09_20260205_1500,BUS09,2026-02-05 15:00:00
BUS09_20260205_1520,BUS09,2026-02-05 15:20:00
BUS09_20260205_1540,BUS09,2026-02-05 15:40:00
BUS09_20260205_1600,BUS09,2026-02-05 16:00:00
BUS09_20260205_1620,BUS09,2026-02-05 16:20:00
BUS09_20260205_1640,BUS09,2026-02-05 16:40:00
BUS09_20260205_1700,BUS09,2026-02-05 17:00:00
BUS09_20260205_1720,BUS09,2026-02-05 17:20:00
BUS09_20260205_1740,BUS09,2026-02-05 17:40:00
BUS09_20260205_1800,BUS09,2026-02-05 18:00:00
BUS09_20260205_1820,BUS09,2026-02-05 18:20:00
BUS09_20260205_1840,BUS09,2026-02-05 18:40:00
BUS09_20260205_1900,BUS09,2026-02-05 19:00:00
BUS09_20260205_1920,BUS09,2026-02-05 19:20:00
BUS09_20260205_1940,BUS09,2026-02-05 19:40:00
BUS09_20260205_2000,BUS09,2026-02-05 20:00:00
BUS09_20260205_2020,BUS09,2026-02-05 20:20:00
BUS09_20260205_2040,BUS09,2026-02-05 20:40:00
BUS09_20260205_2100,BUS09,2026-02-05 21:00:00
BUS10_20260205_0600,BUS10,2026-02-05 06:00:00
BUS10_20260205_0620,BUS10,2026-02-05 06:20:00
BUS10_20260205_0640,BUS10,2026-02-05 06:40:00
BUS10_20260205_0700,BUS10,2026-02-05 07:00:00
BUS10_20260205_0720,BUS10,2026-02-05 07:20:00
BUS10_20260205_0740,BUS10,2026-02-05 07:40:00
BUS10_20260205_0800,BUS10,2026-02-05 08:00:00
BUS10_20260205_0820,BUS10,2026-02-05 08:20:00
BUS10_20260205_0840,BUS10,2026-02-05 08:40:00
BUS10_20260205_0900,BUS10,2026-02-05 09:00:00
BUS10_20260205_0920,BUS10,2026-02-05 09:20:00
BUS10_20260205_0940,BUS10,2026-02-05 09:40:00
BUS10_20260205_1000,BUS10,2026-02-05 10:00:00
BUS10_20260205_1020,BUS10,2026-02-05 10:20:00
BUS10_20260205_1040,BUS10,2026-02-05 10:40:00
BUS10_20260205_1100,BUS10,2026-02-05 11:00:00
BUS10_20260205_1120,BUS10,2026-02-05 11:20:00
BUS10_20260205_1140,BUS10,2026-02-05 11:40:00
BUS10_20260205_1200,BUS10,2026-02-05 12:00:00
BUS10_20260205_1220,BUS10,2026-02-05 12:20:00
BUS10_20260205_1240,BUS10,2026-02-05 12:40:00
BUS10_20260205_1300,BUS10,2026-02-05 13:00:00
BUS10_20260205_1320,BUS10,2026-02-05 13:20:00
BUS10_20260205_1340,BUS10,2026-02-05 13:40:00
BUS10_20260205_1400,BUS10,2026-02-05 14:00:00
BUS10_20260205_1420,BUS10,2026-02-05 14:20:00
BUS10_20260205_1440,BUS10,2026-02-05 14:40:00
BUS10_20260205_1500,BUS10,2026-02-05 15:00:00
BUS10_20260205_1520,BUS10,2026-02-05 15:20:00
BUS10_20260205_1540,BUS10,2026-02-05 15:40:00
BUS10_20260205_1600,BUS10,2026-02-05 16:00:00
BUS10_20260205_1620,BUS10,2026-02-05 16:20:00
BUS10_20260205_1640,BUS10,2026-02-05 16:40:00
BUS10_20260205_1700,BUS10,2026-02-05 17:00:00
BUS10_20260205_1720,BUS10,2026-02-05 17:20:00
BUS10_20260205_1740,BUS10,2026-02-05 17:40:00
BUS10_20260205_1800,BUS10,2026-02-05 18:00:00
BUS10_20260205_1820,BUS10,2026-02-05 18:20:00
BUS10_20260205_1840,BUS10,2026-02-05 18:40:00
BUS10_20260205_1900,BUS10,2026-02-05 19:00:00
BUS10_20260205_1920,BUS10,2026-02-05 19:20:00
BUS10_20260205_1940,BUS10,2026-02-05 19:40:00
BUS10_20260205_2000,BUS10,2026-02-05 20:00:00
BUS10_20260205_2020,BUS10,2026-02-05 20:20:00
BUS10_20260205_2040,BUS10,2026-02-05 20:40:00
BUS10_20260205_2100,BUS10,2026-02-05 21:00:00
BUS01_20260206_0600,BUS01,2026-02-06 06:00:00
BUS01_20260206_0620,BUS01,2026-02-06 06:20:00
BUS01_20260206_0640,BUS01,2026-02-06 06:40:00
BUS01_20260206_0700,BUS01,2026-02-06 07:00:00
BUS01_20260206_0720,BUS01,2026-02-06 07:20:00
BUS01_20260206_0740,BUS01,2026-02-06 07:40:00
BUS01_20260206_0800,BUS01,2026-02-06 08:00:00
BUS01_20260206_0820,BUS01,2026-02-06 08:20:00
BUS01_20260206_0840,BUS01,2026-02-06 08:40:00
BUS01_20260206_0900,BUS01,2026-02-06 09:00:00
BUS01_20260206_0920,BUS01,2026-02-06 09:20:00
BUS01_20260206_0940,BUS01,2026-02-06 09:40:00
BUS01_20260206_1000,BUS01,2026-02-06 10:00:00
BUS01_20260206_1020,BUS01,2026-02-06 10:20:00
BUS01_20260206_1040,BUS01,2026-02-06 10:40:00
BUS01_20260206_1100,BUS01,2026-02-06 11:00:00
BUS01_20260206_1120,BUS01,2026-02-06 11:20:00
BUS01_20260206_1140,BUS01,2026-02-06 11:40:00
BUS01_20260206_1200,BUS01,2026-02-06 12:00:00
BUS01_20260206_1220,BUS01,2026-02-06 12:20:00
BUS01_20260206_1240,BUS01,2026-02-06 12:40:00
BUS01_20260206_1300,BUS01,2026-02-06 13:00:00
BUS01_20260206_1320,BUS01,2026-02-06 13:20:00
BUS01_20260206_1340,BUS01,2026-02-06 13:40:00
BUS01_20260206_1400,BUS01,2026-02-06 14:00:00
BUS01_20260206_1420,BUS01,2026-02-06 14:20:00
BUS01_20260206_1440,BUS01,2026-02-06 14:40:00
BUS01_20260206_1500,BUS01,2026-02-06 15:00:00
BUS01_20260206_1520,BUS01,2026-02-06 15:20:00
